member_srl,ref_dt,rct_dt,dsl,dpo,label
4245595,20180322,20180315,7,11.0,1
4245595,20180407,20180327,11,11.0416666666667,1
4245595,20180422,20180408,14,11.08,1
4245595,20180507,20180501,6,11.5384615384615,0
4245595,20180522,20180501,21,11.5384615384615,0
4245595,20180607,20180501,37,11.5384615384615,1
4245595,20180622,20180609,13,12.5555555555556,1
4265860,20170807,20170802,5,0.0,0
4265860,20170822,20170802,20,0.0,0
4265860,20170907,20170907,0,0.0,0
4265860,20170922,20170907,15,18.0,1
4265860,20171007,20170927,10,18.6666666666667,1
4265860,20171022,20171012,10,17.75,1
4265860,20171107,20171103,4,18.6,1
4265860,20171122,20171116,6,17.6666666666667,1
4265860,20171207,20171205,2,17.8571428571429,1
4265860,20171222,20171221,1,17.625,0
4265860,20180107,20180106,1,17.4444444444444,1
4265860,20180122,20180118,4,16.9,0
4265860,20180207,20180118,20,16.9,1
4265860,20180222,20180212,10,17.6363636363636,0
4265860,20180307,20180212,23,17.6363636363636,1
4265860,20180322,20180309,13,18.25,1
4265860,20180407,20180401,6,18.6153846153846,0
4265860,20180422,20180401,21,18.6153846153846,1
4265860,20180507,20180423,14,18.8571428571429,1
4265860,20180522,20180510,12,18.7333333333333,1
4265860,20180607,20180601,6,18.9375,0
4265860,20180622,20180601,21,18.9375,1
4281084,20180422,20180421,1,6.5,0
4281084,20180507,20180421,16,6.5,1
4281084,20180522,20180511,11,11.0,0
4281084,20180607,20180511,27,11.0,0
4281084,20180622,20180511,42,11.0,0
4281309,20180422,20180409,13,0.0,1
4281309,20180507,20180430,7,10.5,0
4281309,20180522,20180430,22,10.5,1
4281309,20180607,20180524,14,15.0,1
4281309,20180622,20180617,5,13.8,1
4282741,20170722,20170708,14,0.0,1
4282741,20170807,20170803,4,13.0,1
4282741,20170822,20170820,2,14.3333333333333,0
4282741,20170907,20170820,18,14.3333333333333,0
4282741,20170922,20170820,33,14.3333333333333,0
4282741,20171007,20170820,48,14.3333333333333,0
4282741,20171022,20170820,63,14.3333333333333,0
4282741,20171107,20170820,79,14.3333333333333,1
4282741,20171122,20171112,10,31.75,0
4282741,20171207,20171112,25,31.75,0
4282741,20171222,20171112,40,31.75,0
4282741,20180107,20171112,56,31.75,0
4282741,20180122,20171112,71,31.75,1
4282741,20180207,20180205,2,42.4,1
4282741,20180222,20180220,2,37.8333333333333,1
4282741,20180307,20180227,8,33.4285714285714,0
4282741,20180322,20180227,23,33.4285714285714,0
4282741,20180407,20180227,39,33.4285714285714,1
4282741,20180422,20180418,4,28.4,0
4282741,20180507,20180418,19,28.4,1
4282741,20180522,20180509,13,27.7272727272727,0
4282741,20180607,20180509,29,27.7272727272727,0
4282741,20180622,20180509,44,27.7272727272727,0
4287974,20170707,20170705,2,0.0,1
4287974,20170722,20170712,10,2.33333333333333,1
4287974,20170807,20170802,5,7.0,1
4287974,20170822,20170822,0,7.16666666666667,1
4287974,20170907,20170905,2,7.75,1
4287974,20170922,20170919,3,7.6,1
4287974,20171007,20170926,11,6.91666666666667,0
4287974,20171022,20170926,26,6.91666666666667,1
4287974,20171107,20171107,0,8.78571428571429,0
4287974,20171122,20171107,15,8.33333333333333,0
4287974,20171207,20171107,30,8.33333333333333,1
4287974,20171222,20171218,4,10.375,0
4287974,20180107,20171218,20,10.375,0
4287974,20180122,20171218,35,10.375,1
4287974,20180207,20180202,5,11.7777777777778,1
4287974,20180222,20180222,0,11.7368421052632,1
4287974,20180307,20180305,2,10.125,1
4287974,20180322,20180319,3,10.28,1
4287974,20180407,20180330,8,10.3076923076923,0
4287974,20180422,20180330,23,10.3076923076923,1
4287974,20180507,20180502,5,11.1481481481481,1
4287974,20180522,20180514,8,11.1785714285714,1
4287974,20180607,20180604,3,11.5172413793103,0
4287974,20180622,20180604,18,11.5172413793103,0
4300500,20171122,20171109,13,0.0,0
4300500,20171207,20171109,28,0.0,0
4300500,20171222,20171109,43,0.0,0
4300500,20180107,20171109,59,0.0,0
4300500,20180122,20171109,74,0.0,0
4300500,20180207,20171109,90,0.0,0
4300500,20180222,20171109,105,0.0,0
4300500,20180307,20171109,118,0.0,0
4300500,20180322,20171109,133,0.0,0
4300500,20180407,20171109,149,0.0,0
4300500,20180422,20171109,164,0.0,0
4300500,20180507,20171109,179,0.0,1
4314836,20170707,20170706,1,0.0,0
4314836,20170722,20170706,16,0.0,1
4314836,20170807,20170807,0,13.5,0
4314836,20170822,20170807,15,10.6666666666667,0
4314836,20170907,20170906,1,15.5,0
4314836,20170922,20170906,16,15.5,0
4314836,20171007,20171007,0,15.5,0
4314836,20171022,20171007,15,18.6,0
4314836,20171107,20171007,31,18.6,1
4314836,20171122,20171110,12,21.1666666666667,0
4314836,20171207,20171110,27,21.1666666666667,0
4314836,20171222,20171110,42,21.1666666666667,1
4314836,20180107,20180105,2,22.875,1
4314836,20180122,20180117,5,21.6666666666667,0
4314836,20180207,20180117,21,21.6666666666667,1
4314836,20180222,20180218,4,20.6363636363636,1
4314836,20180307,20180307,0,20.6363636363636,1
4314836,20180322,20180321,1,18.4285714285714,1
4314836,20180407,20180402,5,15.0,1
4314836,20180422,20180419,3,12.4782608695652,1
4314836,20180507,20180507,0,12.375,1
4314836,20180522,20180509,13,11.8076923076923,1
4314836,20180607,20180602,5,12.2592592592593,1
4314836,20180622,20180612,10,11.7586206896552,1
4329516,20170822,20170810,12,0.0,0
4329516,20170907,20170810,28,0.0,0
4329516,20170922,20170810,43,0.0,0
4329516,20171007,20170810,58,0.0,0
4329516,20171022,20170810,73,0.0,0
4329516,20171107,20170810,89,0.0,1
4329516,20171122,20171113,9,47.5,0
4329516,20171207,20171113,24,47.5,1
4329516,20171222,20171222,0,41.0,0
4329516,20180107,20171222,16,33.5,0
4329516,20180122,20171222,31,33.5,0
4329516,20180207,20171222,47,33.5,1
4329516,20180222,20180213,9,37.4,0
4329516,20180307,20180213,22,37.4,0
4329516,20180322,20180213,37,37.4,0
4329516,20180407,20180213,53,37.4,0
4329516,20180422,20180213,68,37.4,0
4329516,20180507,20180213,83,37.4,0
4329516,20180522,20180213,98,37.4,0
4329516,20180607,20180213,114,37.4,0
4329516,20180622,20180213,129,37.4,1
4331698,20170807,20170723,15,0.0,0
4331698,20170822,20170723,30,0.0,0
4331698,20170907,20170723,46,0.0,0
4331698,20170922,20170723,61,0.0,0
4331698,20171007,20170723,76,0.0,0
4331698,20171022,20170723,91,0.0,1
4331698,20171107,20171024,14,46.5,1
4331698,20171122,20171108,14,36.0,0
4331698,20171207,20171108,29,36.0,0
4331698,20171222,20171108,44,36.0,0
4331698,20180107,20171108,60,36.0,0
4331698,20180122,20171108,75,36.0,1
4331698,20180207,20180124,14,46.25,0
4331698,20180222,20180124,29,46.25,0
4331698,20180307,20180124,42,46.25,1
4331698,20180322,20180311,11,46.2,1
4331698,20180407,20180330,8,41.6666666666667,1
4331698,20180422,20180419,3,38.5714285714286,1
4331698,20180507,20180502,5,31.4444444444444,1
4331698,20180522,20180521,1,27.4545454545455,1
4331698,20180607,20180601,6,26.0833333333333,1
4331698,20180622,20180612,10,24.9230769230769,1
4356725,20171122,20171116,6,2.66666666666667,0
4356725,20171207,20171116,21,2.66666666666667,1
4356725,20171222,20171222,0,10.0,0
4356725,20180107,20171222,16,8.8,1
4356725,20180122,20180109,13,10.3333333333333,1
4356725,20180207,20180207,0,11.2857142857143,0
4356725,20180222,20180207,15,11.375,0
4356725,20180307,20180207,28,11.375,1
4356725,20180322,20180312,10,13.7777777777778,1
4356725,20180407,20180402,5,14.5,1
4356725,20180422,20180420,2,14.8181818181818,0
4356725,20180507,20180420,17,14.8181818181818,1
4356725,20180522,20180508,14,15.0833333333333,1
4356725,20180607,20180604,3,16.0,1
4356725,20180622,20180620,2,16.0,1
4373885,20171222,20171217,5,0.0,0
4373885,20180107,20171217,21,0.0,1
4373885,20180122,20180117,5,15.5,1
4373885,20180207,20180125,13,13.0,1
4373885,20180222,20180214,8,11.8,1
4373885,20180307,20180226,9,11.8333333333333,1
4373885,20180322,20180312,10,12.1428571428571,1
4373885,20180407,20180402,5,9.63636363636364,1
4373885,20180422,20180416,6,10.0,1
4373885,20180507,20180427,10,8.73333333333333,1
4373885,20180522,20180514,8,8.70588235294118,1
4373885,20180607,20180604,3,8.04761904761905,1
4373885,20180622,20180621,1,8.08695652173913,1
4379472,20170722,20170720,2,3.5,0
4379472,20170807,20170720,18,3.5,0
4379472,20170822,20170720,33,3.5,0
4379472,20170907,20170720,49,3.5,0
4379472,20170922,20170720,64,3.5,0
4379472,20171007,20170720,79,3.5,0
4379472,20171022,20170720,94,3.5,0
4379472,20171107,20170720,110,3.5,0
4379472,20171122,20170720,125,3.5,0
4379472,20171207,20170720,140,3.5,0
4379472,20171222,20170720,155,3.5,1
4379472,20180107,20180104,3,43.75,1
4379472,20180122,20180122,0,36.4,0
4379472,20180207,20180122,16,32.1666666666667,1
4379472,20180222,20180215,7,31.0,0
4379472,20180307,20180215,20,31.0,0
4379472,20180322,20180215,35,31.0,1
4379472,20180407,20180403,4,33.0,0
4379472,20180422,20180403,19,33.0,1
4379472,20180507,20180507,0,32.3333333333333,1
4379472,20180522,20180514,8,27.7272727272727,1
4379472,20180607,20180601,6,26.9166666666667,1
4379472,20180622,20180621,1,26.3846153846154,0
4399007,20180307,20180225,10,0.0,0
4399007,20180322,20180225,25,0.0,0
4399007,20180407,20180225,41,0.0,0
4399007,20180422,20180225,56,0.0,0
4399007,20180507,20180225,71,0.0,0
4399007,20180522,20180225,86,0.0,0
4399007,20180607,20180225,102,0.0,0
4399007,20180622,20180225,117,0.0,0
4402278,20170707,20170706,1,0.5,1
4402278,20170722,20170719,3,2.8,1
4402278,20170807,20170726,12,3.5,1
4402278,20170822,20170818,4,6.28571428571429,1
4402278,20170907,20170828,10,6.75,1
4402278,20170922,20170921,1,8.66666666666667,0
4402278,20171007,20170921,16,8.66666666666667,1
4402278,20171022,20171008,14,9.5,0
4402278,20171107,20171008,30,9.5,1
4402278,20171122,20171118,4,12.3636363636364,0
4402278,20171207,20171118,19,12.3636363636364,1
4402278,20171222,20171215,7,12.5384615384615,0
4402278,20180107,20171215,23,12.5384615384615,1
4402278,20180122,20180114,8,13.7857142857143,1
4402278,20180207,20180123,15,13.4666666666667,1
4402278,20180222,20180217,5,12.6111111111111,1
4402278,20180307,20180302,5,12.0,0
4402278,20180322,20180302,20,12.0,0
4402278,20180407,20180406,1,13.0952380952381,1
4402278,20180422,20180421,1,13.1818181818182,0
4402278,20180507,20180421,16,13.1818181818182,1
4402278,20180522,20180510,12,13.4347826086957,1
4402278,20180607,20180601,6,13.7916666666667,0
4402278,20180622,20180601,21,13.7916666666667,1
4415685,20180122,20180112,10,0.0,1
4415685,20180207,20180202,5,10.5,0
4415685,20180222,20180202,20,10.5,1
4415685,20180307,20180303,4,16.6666666666667,0
4415685,20180322,20180303,19,16.6666666666667,1
4415685,20180407,20180402,5,16.0,1
4415685,20180422,20180418,4,13.7142857142857,1
4415685,20180507,20180430,7,13.5,1
4415685,20180522,20180521,1,14.3333333333333,1
4415685,20180607,20180531,7,13.9,0
4415685,20180622,20180531,22,13.9,1
4416542,20170722,20170709,13,0.0,1
4416542,20170807,20170807,0,8.5,0
4416542,20170822,20170807,15,9.66666666666667,1
4416542,20170907,20170827,11,12.25,1
4416542,20170922,20170912,10,13.0,1
4416542,20171007,20170924,13,12.8333333333333,0
4416542,20171022,20170924,28,12.8333333333333,1
4416542,20171107,20171030,8,16.1428571428571,1
4416542,20171122,20171114,8,16.0,1
4416542,20171207,20171126,11,15.5555555555556,1
4416542,20171222,20171211,11,15.5,1
4416542,20180107,20180103,4,14.8333333333333,0
4416542,20180122,20180103,19,14.8333333333333,1
4416542,20180207,20180129,9,15.6923076923077,0
4416542,20180222,20180129,24,15.6923076923077,1
4416542,20180307,20180307,0,15.6923076923077,1
4416542,20180322,20180320,2,16.9333333333333,1
4416542,20180407,20180402,5,16.6875,1
4416542,20180422,20180416,6,16.5294117647059,1
4416542,20180507,20180501,6,16.4444444444444,1
4416542,20180522,20180521,1,16.6315789473684,0
4416542,20180607,20180521,17,16.6315789473684,1
4416542,20180622,20180611,11,16.85,1
4422957,20170722,20170713,9,0.0,0
4422957,20170807,20170713,25,0.0,0
4422957,20170822,20170713,40,0.0,0
4422957,20170907,20170713,56,0.0,1
4422957,20170922,20170916,6,32.5,0
4422957,20171007,20170916,21,32.5,0
4422957,20171022,20170916,36,32.5,0
4422957,20171107,20170916,52,32.5,0
4422957,20171122,20170916,67,32.5,0
4422957,20171207,20170916,82,32.5,0
4422957,20171222,20170916,97,32.5,0
4422957,20180107,20170916,113,32.5,0
4422957,20180122,20170916,128,32.5,0
4422957,20180207,20170916,144,32.5,0
4422957,20180222,20170916,159,32.5,0
4422957,20180307,20170916,172,32.5,0
4422957,20180322,20170916,187,32.5,0
4422957,20180407,20180406,1,89.0,0
4422957,20180422,20180406,16,89.0,1
4422957,20180507,20180427,10,72.0,0
4422957,20180522,20180427,25,72.0,1
4427338,20171207,20171130,7,0.0,1
4427338,20171222,20171218,4,6.0,1
4427338,20180107,20171225,13,6.25,0
4427338,20180122,20180122,0,6.25,1
4427338,20180207,20180131,7,8.85714285714286,0
4427338,20180222,20180131,22,8.85714285714286,1
4427338,20180307,20180307,0,10.3333333333333,0
4427338,20180322,20180307,15,9.7,1
4427338,20180407,20180402,5,11.1818181818182,1
4427338,20180422,20180412,10,11.0833333333333,1
4427338,20180507,20180503,4,11.8461538461538,0
4427338,20180522,20180503,19,11.8461538461538,1
4427338,20180607,20180605,2,12.4666666666667,1
4427338,20180622,20180611,11,12.0625,1
4437187,20180307,20180225,10,0.0,0
4437187,20180322,20180225,25,0.0,0
4437187,20180407,20180225,41,0.0,0
4437187,20180422,20180225,56,0.0,0
4437187,20180507,20180225,71,0.0,0
4437187,20180522,20180225,86,0.0,0
4437187,20180607,20180225,102,0.0,0
4437187,20180622,20180225,117,0.0,0
4462073,20180207,20180123,15,0.0,0
4462073,20180222,20180123,30,0.0,0
4462073,20180307,20180123,43,0.0,0
4462073,20180322,20180123,58,0.0,0
4462073,20180407,20180123,74,0.0,0
4462073,20180422,20180123,89,0.0,1
4485908,20170722,20170715,7,1.0,1
4485908,20170807,20170724,14,3.66666666666667,1
4485908,20170822,20170814,8,8.0,1
4485908,20170907,20170906,1,7.85714285714286,1
4485908,20170922,20170913,9,7.75,1
4485908,20171007,20170929,8,7.8,1
4485908,20171022,20171019,3,8.16666666666667,0
4485908,20171107,20171019,19,8.16666666666667,0
4485908,20171122,20171019,34,8.16666666666667,0
4485908,20171207,20171019,49,8.16666666666667,0
4485908,20171222,20171019,64,8.16666666666667,1
4485908,20180107,20180104,3,13.4615384615385,0
4485908,20180122,20180104,18,13.4615384615385,0
4485908,20180207,20180104,34,13.4615384615385,1
4485908,20180222,20180213,9,15.3571428571429,0
4485908,20180307,20180213,22,15.3571428571429,0
4485908,20180322,20180213,37,15.3571428571429,0
4485908,20180407,20180213,53,15.3571428571429,1
4485908,20180422,20180418,4,18.6,0
4485908,20180507,20180418,19,18.6,0
4485908,20180522,20180418,34,18.6,1
4485908,20180607,20180605,2,20.4375,0
4485908,20180622,20180605,17,20.4375,1
4507468,20170807,20170805,2,0.0,0
4507468,20170822,20170805,17,0.0,0
4507468,20170907,20170805,33,0.0,0
4507468,20170922,20170805,48,0.0,0
4507468,20171007,20170805,63,0.0,0
4507468,20171022,20170805,78,0.0,0
4507468,20171107,20170805,94,0.0,0
4507468,20171122,20170805,109,0.0,0
4507468,20171207,20170805,124,0.0,1
4507468,20171222,20171213,9,65.0,0
4507468,20180107,20171213,25,65.0,0
4507468,20180122,20171213,40,65.0,0
4507468,20180207,20171213,56,65.0,1
4507468,20180222,20180208,14,62.3333333333333,0
4507468,20180307,20180208,27,62.3333333333333,0
4507468,20180322,20180208,42,62.3333333333333,0
4507468,20180407,20180208,58,62.3333333333333,0
4507468,20180422,20180208,73,62.3333333333333,1
4509300,20180122,20180111,11,0.0,0
4509300,20180207,20180111,27,0.0,0
4509300,20180222,20180111,42,0.0,0
4509300,20180307,20180111,55,0.0,0
4509300,20180322,20180111,70,0.0,0
4509300,20180407,20180111,86,0.0,1
4516149,20170707,20170702,5,0.0,0
4516149,20170722,20170702,20,0.0,0
4516149,20170807,20170702,36,0.0,0
4516149,20170822,20170702,51,0.0,0
4516149,20170907,20170702,67,0.0,0
4516149,20170922,20170702,82,0.0,1
4516149,20171007,20171006,1,32.0,0
4516149,20171022,20171006,16,32.0,1
4516149,20171107,20171025,13,28.75,1
4516149,20171122,20171118,4,19.8571428571429,1
4516149,20171207,20171207,0,19.375,1
4516149,20171222,20171218,4,15.3636363636364,0
4516149,20180107,20171218,20,15.3636363636364,1
4516149,20180122,20180117,5,16.5833333333333,0
4516149,20180207,20180117,21,16.5833333333333,1
4516149,20180222,20180213,9,16.1428571428571,0
4516149,20180307,20180213,22,16.1428571428571,0
4516149,20180322,20180213,37,16.1428571428571,1
4516149,20180407,20180327,11,17.8666666666667,0
4516149,20180422,20180327,26,17.8666666666667,1
4516149,20180507,20180429,8,18.8125,1
4516149,20180522,20180520,2,17.8888888888889,0
4516149,20180607,20180520,18,17.8888888888889,0
4516149,20180622,20180520,33,17.8888888888889,0
4517312,20170722,20170721,1,1.66666666666667,1
4517312,20170807,20170806,1,4.2,1
4517312,20170822,20170819,3,4.85714285714286,1
4517312,20170907,20170828,10,4.77777777777778,1
4517312,20170922,20170921,1,5.58333333333333,0
4517312,20171007,20170921,16,5.58333333333333,1
4517312,20171022,20171014,8,6.42857142857143,1
4517312,20171107,20171030,8,6.625,0
4517312,20171122,20171030,23,6.625,1
4517312,20171207,20171206,1,8.41176470588235,1
4517312,20171222,20171221,1,8.31578947368421,1
4517312,20180107,20180106,1,7.90909090909091,1
4517312,20180122,20180112,10,7.5,1
4517312,20180207,20180205,2,7.84615384615385,1
4517312,20180222,20180221,1,7.58620689655172,1
4517312,20180307,20180223,12,7.4,0
4517312,20180322,20180223,27,7.4,1
4517312,20180407,20180328,10,8.2258064516129,1
4517312,20180422,20180416,6,8.3030303030303,1
4517312,20180507,20180504,3,8.34285714285714,1
4517312,20180522,20180509,13,8.25,1
4517312,20180607,20180607,0,8.36842105263158,1
4517312,20180622,20180608,14,8.175,0
4523512,20170707,20170703,4,0.5,0
4523512,20170722,20170703,19,0.5,1
4523512,20170807,20170724,14,7.33333333333333,1
4523512,20170822,20170814,8,10.75,1
4523512,20170907,20170830,8,9.83333333333333,0
4523512,20170922,20170830,23,9.83333333333333,1
4523512,20171007,20171004,3,13.4285714285714,1
4523512,20171022,20171009,13,12.375,0
4523512,20171107,20171009,29,12.375,0
4523512,20171122,20171009,44,12.375,0
4523512,20171207,20171009,59,12.375,1
4523512,20171222,20171218,4,16.9,0
4523512,20180107,20171218,20,16.9,1
4523512,20180122,20180118,4,18.1818181818182,1
4523512,20180207,20180124,14,15.8461538461538,0
4523512,20180222,20180124,29,15.8461538461538,1
4523512,20180307,20180307,0,15.8461538461538,1
4523512,20180322,20180312,10,15.8125,0
4523512,20180407,20180312,26,15.8125,0
4523512,20180422,20180312,41,15.8125,0
4523512,20180507,20180312,56,15.8125,0
4523512,20180522,20180312,71,15.8125,1
4523512,20180607,20180601,6,19.6470588235294,1
4523512,20180622,20180609,13,19.0,1
4529305,20170707,20170706,1,0.0,1
4529305,20170722,20170708,14,1.0,0
4529305,20170807,20170708,30,1.0,0
4529305,20170822,20170708,45,1.0,1
4529305,20170907,20170828,10,17.6666666666667,0
4529305,20170922,20170828,25,17.6666666666667,0
4529305,20171007,20170828,40,17.6666666666667,0
4529305,20171022,20170828,55,17.6666666666667,0
4529305,20171107,20170828,71,17.6666666666667,0
4529305,20171122,20170828,86,17.6666666666667,0
4529305,20171207,20170828,101,17.6666666666667,0
4529305,20171222,20170828,116,17.6666666666667,0
4529305,20180107,20170828,132,17.6666666666667,0
4529305,20180122,20170828,147,17.6666666666667,0
4529305,20180207,20170828,163,17.6666666666667,0
4529305,20180222,20170828,178,17.6666666666667,0
